timestamp,source601,source623,source634,source647,source673,source682,source684,source686,source703,source714,source734,source742,source749,source755,source762,source767,source774,source777,source778,source781,source787,source790,source792,source826,source843,source847,source856,source859,source873,source874,source877,source881,source886,source891,source892,source899,source915,source931,source936,source945,source953,source961,source973,source976,source980,source984,source998,source1013,source1030,source1058,source1059,source1060,source1066,source1069,source1126,source1145,source1351,source1359,source3001,source1364,source1368,source1370,source1373,source1374,source1375,source1391,source1398,source1399,source1401,source1405,source1406,source1407,source1410,source1413,source1416,source1417,source1418,source1425,source1427,source1430,source1431,source1434,source1436,source1443,source1456,source1458,source1459,source1475,source2009,source1605,source1608,source1602,source1491,source1620,system_median
637352494980000000,59.9717,59.9713,59.9721,59.9719,59.9707,59.9715,59.9714,59.9718,59.9736,59.9705,59.9717,59.9703,59.9712,59.9726,59.969,59.9724,59.9706,59.9711,59.9723,59.9723,59.9715,59.9738,59.9713,59.9707,59.972,59.9712,59.9704,59.9715,59.9705,59.9721,59.972,59.9721,59.9699,59.971,59.9708,59.9689,59.9713,59.9695,59.9711,59.9714,59.9724,59.9698,59.9704,59.9707,59.9699,59.9707,59.972,59.9722,59.9712,59.9714,59.9722,59.9714,59.972,59.9715,59.9715,59.9728,59.972,59.9718,59.9716,59.972,59.9713,59.972,59.9725,59.9729,59.9719,59.9714,59.9734,59.9716,59.9713,59.971,59.9728,59.9709,59.9709,59.9708,59.9719,59.9701,59.9711,59.9707,59.9715,59.9726,59.9705,59.9712,59.9716,59.9714,59.9715,59.971,59.9703,59.9678,59.971,59.9719,59.9715,59.9722,59.9725,59.9718,59.9715,0,0,0
637352494981000000,59.971,59.9712,59.9719,59.9719,59.9711,59.9713,59.9716,59.9723,59.9719,59.9716,59.9723,59.9706,59.9708,59.9722,59.9705,59.9725,59.9725,59.9715,59.9719,59.9729,59.9717,59.9729,59.9725,59.9717,59.9716,59.9724,59.9718,59.971,59.9711,59.9716,59.9712,59.9719,59.9725,59.9717,59.9723,59.9722,59.9715,59.9702,59.9724,59.9721,59.9739,59.972,59.9723,59.971,59.9718,59.9711,59.9718,59.9714,59.9727,59.9725,59.9717,59.9716,59.9717,59.9727,59.9712,59.9717,59.9678,59.9719,59.9697,59.9712,59.9718,59.9709,59.9725,59.9719,59.9726,59.9709,59.97,59.9724,59.9718,59.9713,59.9714,59.9724,59.9717,59.971,59.9723,59.9708,59.9715,59.9703,59.9714,59.9733,59.9716,59.9709,59.9724,59.9723,59.9721,59.9713,59.9703,59.9684,59.972,59.9723,59.972,59.9717,59.972,59.9711,59.9717,0,0,0
637352494982000000,59.9713,59.9714,59.9724,59.9715,59.971,59.9713,59.9715,59.972,59.972,59.9728,59.9719,59.9716,59.9728,59.9716,59.9701,59.9718,59.9723,59.973,59.9714,59.9723,59.9722,59.9724,59.9715,59.9728,59.9731,59.9723,59.9712,59.9701,59.9715,59.9729,59.9717,59.9714,59.9731,59.9714,59.9712,59.9708,59.9716,59.9704,59.9724,59.9718,59.9726,59.9737,59.9722,59.974,59.9708,59.9715,59.9719,59.9708,59.9708,59.9724,59.9734,59.9706,59.9722,59.972,59.9712,59.9732,59.9725,59.9721,59.9706,59.9708,59.9723,59.9722,59.9716,59.972,59.9716,59.973,59.972,59.9721,59.9727,59.9731,59.9722,59.9718,59.972,59.9709,59.9727,59.971,59.9713,59.9709,59.9708,59.9725,59.9711,59.9707,59.9701,59.972,59.9717,59.9707,59.9704,59.9704,59.971,59.9718,59.9707,59.9724,59.9737,59.9754,59.9718,0,0,0
637352494983000000,59.9711,59.972,59.9724,59.9721,59.9718,59.9711,59.9708,59.9721,59.9724,59.9716,59.9726,59.9718,59.9712,59.9726,59.9702,59.973,59.972,59.9718,59.9715,59.9724,59.9716,59.9729,59.972,59.9722,59.9704,59.9725,59.9708,59.9709,59.9715,59.9716,59.9717,59.9718,59.9735,59.9719,59.9705,59.9713,59.9721,59.9707,59.972,59.9721,59.9727,59.9709,59.9704,59.9741,59.9722,59.9712,59.9723,59.9717,59.9726,59.9728,59.9725,59.9707,59.9728,59.9721,59.9708,59.9723,59.97,59.9724,59.9683,59.9712,59.9726,59.9716,59.9729,59.9719,59.9721,59.9712,59.9736,59.9724,59.9722,59.973,59.972,59.97,59.9726,59.9717,59.9728,59.9719,59.9712,59.9715,59.9716,59.9722,59.971,59.9708,59.9719,59.9721,59.9723,59.97,59.9713,59.9733,59.9718,59.9716,59.9717,59.9719,59.9727,59.9723,59.9719,0,0,0
637352494984000000,59.9721,59.9714,59.9728,59.972,59.9718,59.9711,59.9711,59.9719,59.9727,59.9728,59.9716,59.9709,59.972,59.9731,59.9687,59.971,59.9707,59.9737,59.9722,59.9731,59.9716,59.971,59.9725,59.9725,59.9732,59.9725,59.9724,59.9709,59.9719,59.9729,59.9712,59.9694,59.9748,59.9716,59.9704,59.9712,59.9725,59.9714,59.9718,59.9734,59.9717,59.973,59.9703,59.9719,59.9709,59.9714,59.9721,59.9723,59.9729,59.9726,59.9729,59.9704,59.9722,59.9725,59.9674,59.9728,59.9724,59.9733,59.9685,59.9732,59.9715,59.9733,59.9714,59.9733,59.9716,59.9723,59.9715,59.9721,59.9728,59.971,59.9716,59.971,59.9715,59.9708,59.9719,59.9718,59.9713,59.9715,59.9716,59.9721,59.9717,59.9713,59.9719,59.9719,59.9724,59.9712,59.9711,59.9738,59.972,59.9723,59.9715,59.9727,59.9722,59.9708,59.9719,0,0,0
637352494985000000,59.9708,59.9711,59.9734,59.9715,59.9721,59.9717,59.9719,59.9723,59.9726,59.9718,59.9729,59.9706,59.9728,59.9725,59.9725,59.9717,59.9745,59.9728,59.9718,59.9723,59.972,59.9718,59.9721,59.9724,59.9731,59.9722,59.9716,59.9719,59.9714,59.9729,59.9724,59.9733,59.9708,59.9718,59.9726,59.9713,59.9726,59.9727,59.9721,59.9728,59.9727,59.972,59.9711,59.9725,59.9731,59.9713,59.9727,59.9723,59.9718,59.9728,59.9738,59.9715,59.9724,59.9725,59.9723,59.9722,59.9727,59.9722,59.97,59.9731,59.9733,59.9719,59.9732,59.9745,59.9738,59.9711,59.9735,59.9724,59.9735,59.9729,59.972,59.9722,59.9736,59.9715,59.9724,59.9716,59.9714,59.9714,59.9707,59.9728,59.973,59.9713,59.9726,59.973,59.9712,59.9708,59.9711,59.9736,59.9718,59.9722,59.9721,59.9725,59.9724,59.9733,59.9723,0,0,0
637352494986000000,59.9719,59.9713,59.9733,59.9722,59.9724,59.9717,59.9715,59.9722,59.9726,59.9731,59.973,59.9716,59.9724,59.9728,59.9744,59.9734,59.9717,59.973,59.9728,59.9741,59.9718,59.9723,59.973,59.9733,59.9731,59.9725,59.9723,59.9721,59.9725,59.9735,59.9722,59.9688,59.9733,59.9728,59.9724,59.9712,59.9739,59.9737,59.9725,59.9721,59.9716,59.9718,59.9712,59.9735,59.9725,59.9721,59.9732,59.9722,59.9714,59.9731,59.9732,59.9721,59.9729,59.9718,59.972,59.971,59.9695,59.9725,59.9711,59.9732,59.9733,59.9724,59.9719,59.9722,59.9725,59.9712,59.9727,59.9727,59.9735,59.9723,59.9726,59.9722,59.9732,59.9696,59.9723,59.9722,59.9716,59.9713,59.9717,59.9727,59.9718,59.9712,59.9722,59.9741,59.973,59.9708,59.9709,59.9719,59.9718,59.9718,59.9722,59.9713,59.9724,59.9724,59.9723,0,0,0
637352494987000000,59.9718,59.9707,59.9726,59.9726,59.9727,59.9717,59.9716,59.9723,59.9721,59.974,59.9725,59.9716,59.9716,59.9728,59.9748,59.9718,59.9748,59.973,59.9727,59.9728,59.973,59.9677,59.9724,59.9724,59.9725,59.9723,59.9723,59.9729,59.9722,59.9725,59.9733,59.9718,59.9729,59.9726,59.9738,59.9707,59.9729,59.9738,59.9723,59.9729,59.9717,59.9726,59.9706,59.975,59.9736,59.9722,59.9727,59.9724,59.9723,59.9727,59.9732,59.9731,59.9724,59.9712,59.9724,59.9733,59.9759,59.973,59.9692,59.9717,59.9724,59.9736,59.9733,59.9744,59.9725,59.9719,59.9712,59.9724,59.9727,59.9719,59.9724,59.9732,59.9725,59.9721,59.9725,59.9743,59.9714,59.9718,59.9714,59.9725,59.9719,59.9727,59.9726,59.9726,59.9726,59.97,59.9707,59.9719,59.9719,59.9709,59.9725,59.9721,59.9727,59.9733,59.9725,0,0,0
637352494988000000,59.9717,59.9714,59.9729,59.9724,59.9722,59.9724,59.9725,59.9741,59.9726,59.9732,59.9731,59.9715,59.9717,59.973,59.9706,59.9727,59.9738,59.9731,59.9727,59.9722,59.9725,59.9719,59.9731,59.9722,59.9726,59.9724,59.9715,59.9713,59.9731,59.9723,59.9733,59.973,59.9719,59.9725,59.9724,59.9723,59.9735,59.9733,59.9711,59.9734,59.9734,59.9736,59.9712,59.973,59.9726,59.9724,59.9729,59.9729,59.9721,59.9728,59.9723,59.9737,59.9727,59.9734,59.9734,59.9718,59.9697,59.9723,59.9721,59.9722,59.9732,59.9733,59.9725,59.974,59.9718,59.9718,59.9737,59.9729,59.9738,59.973,59.972,59.9722,59.9731,59.9719,59.9728,59.9736,59.9725,59.9728,59.9713,59.9736,59.973,59.9714,59.9737,59.9737,59.9725,59.9718,59.9714,59.9723,59.9729,59.9719,59.9724,59.9719,59.9717,59.9735,59.9725,0,0,0
637352494989000000,59.9719,59.9713,59.9731,59.9729,59.9726,59.9723,59.972,59.9738,59.9723,59.973,59.9728,59.9719,59.9724,59.9729,59.9738,59.9722,59.9713,59.9726,59.9733,59.9729,59.973,59.9725,59.9716,59.9726,59.9733,59.973,59.9713,59.9717,59.9732,59.9725,59.9727,59.9709,59.9736,59.9731,59.9737,59.9712,59.9733,59.9729,59.9724,59.9721,59.9734,59.9712,59.9721,59.9727,59.9726,59.9731,59.9724,59.9722,59.9726,59.9728,59.9731,59.9747,59.9729,59.9714,59.9732,59.9736,59.9751,59.9726,59.973,59.9731,59.974,59.9735,59.9729,59.9723,59.9724,59.9724,59.9744,59.9728,59.9736,59.9716,59.9725,59.9714,59.9738,59.9715,59.9729,59.973,59.9716,59.9723,59.9716,59.9729,59.9738,59.9737,59.9709,59.9732,59.9729,59.9716,59.9722,59.9728,59.9712,59.9721,59.9735,59.9732,59.9736,59.9724,59.9728,0,0,0
637352494990000000,59.9724,59.972,59.9726,59.9728,59.9721,59.9729,59.9727,59.9735,59.9722,59.9727,59.9717,59.972,59.9729,59.9737,59.9729,59.973,59.9731,59.9733,59.9734,59.9727,59.9725,59.9735,59.9735,59.9718,59.9716,59.9721,59.9718,59.9725,59.9731,59.9724,59.9733,59.9729,59.9703,59.9727,59.9734,59.9719,59.9725,59.9725,59.9719,59.9719,59.9741,59.9738,59.9723,59.9738,59.9727,59.9736,59.9722,59.972,59.9727,59.9722,59.9734,59.9739,59.9729,59.9736,59.9731,59.9729,59.9732,59.9723,59.9751,59.9733,59.9733,59.9723,59.9727,59.9724,59.9732,59.973,59.9746,59.9721,59.9725,59.9723,59.9722,59.9741,59.9729,59.9727,59.9726,59.9725,59.9718,59.9728,59.9717,59.9726,59.9732,59.9723,59.9724,59.9723,59.9721,59.9731,59.9728,59.9733,59.9728,59.973,59.9723,59.9719,59.9715,59.9754,59.9727,0,0,0
637352494991000000,59.9735,59.9715,59.9722,59.9722,59.9726,59.9729,59.973,59.9726,59.973,59.9717,59.9727,59.9722,59.9726,59.9734,59.9707,59.9731,59.9714,59.9718,59.9742,59.9724,59.9729,59.9732,59.9719,59.9728,59.9728,59.9737,59.9719,59.9717,59.9729,59.9728,59.9732,59.9721,59.9744,59.9734,59.9736,59.9713,59.9722,59.9718,59.9735,59.973,59.9723,59.9712,59.9729,59.9731,59.9718,59.9728,59.9718,59.9725,59.9725,59.9724,59.9728,59.9737,59.9727,59.974,59.9733,59.9719,59.9742,59.9728,59.9744,59.9714,59.9731,59.9724,59.9743,59.9717,59.9753,59.9733,59.9722,59.9728,59.9728,59.9724,59.9728,59.972,59.9731,59.972,59.9735,59.9728,59.9725,59.9724,59.9729,59.9741,59.9735,59.9736,59.9732,59.9732,59.9733,59.9739,59.9736,59.9732,59.9729,59.9732,59.9734,59.9721,59.9722,59.9715,59.9728,0,0,0
637352494992000000,59.9738,59.972,59.9726,59.9734,59.973,59.9731,59.9737,59.9732,59.9731,59.9731,59.972,59.9707,59.9726,59.9731,59.9722,59.9736,59.9721,59.9726,59.9731,59.9729,59.9743,59.9735,59.9715,59.9725,59.9728,59.9738,59.9719,59.9733,59.9729,59.9717,59.9729,59.9747,59.9728,59.9737,59.9731,59.9727,59.9729,59.9731,59.9732,59.9724,59.9728,59.9711,59.9713,59.9714,59.9744,59.9729,59.9729,59.9728,59.9733,59.9722,59.9727,59.973,59.9731,59.9726,59.9736,59.973,59.974,59.9725,59.9776,59.9724,59.9726,59.9723,59.9721,59.9723,59.9722,59.9739,59.9721,59.9724,59.9726,59.9722,59.9728,59.9737,59.9726,59.9724,59.9728,59.9728,59.9726,59.9733,59.9722,59.9728,59.9725,59.9725,59.9721,59.9724,59.9728,59.9746,59.9743,59.9724,59.9733,59.9734,59.973,59.972,59.9722,59.9703,59.9728,0,0,0
637352494993000000,59.9735,59.9725,59.9725,59.9725,59.9733,59.973,59.9734,59.9732,59.9731,59.9725,59.9725,59.9726,59.9738,59.9729,59.9717,59.9733,59.9707,59.9713,59.9733,59.9721,59.9734,59.9732,59.9719,59.9726,59.9729,59.9736,59.9728,59.9732,59.9729,59.9721,59.9718,59.974,59.9694,59.9729,59.9718,59.9728,59.9728,59.9708,59.9734,59.9724,59.9743,59.9728,59.9729,59.9726,59.9731,59.9731,59.9712,59.9732,59.9726,59.9725,59.973,59.9721,59.9729,59.9736,59.9739,59.9722,59.9772,59.973,59.9765,59.9714,59.9724,59.9731,59.973,59.9729,59.972,59.9729,59.9725,59.9724,59.9731,59.9726,59.9732,59.9737,59.9725,59.9728,59.9733,59.9731,59.9726,59.9735,59.9727,59.9741,59.9739,59.9749,59.9726,59.9727,59.9729,59.9759,59.9741,59.9714,59.9736,59.974,59.9741,59.9721,59.9728,59.9723,59.9729,0,0,0
637352494994000000,59.9732,59.9727,59.9723,59.9742,59.9736,59.9739,59.9741,59.9734,59.9722,59.9717,59.9728,59.9726,59.973,59.9727,59.9737,59.9733,59.9744,59.9741,59.9731,59.9735,59.9741,59.9729,59.9729,59.9734,59.9727,59.9734,59.9727,59.9738,59.9736,59.9723,59.9705,59.9756,59.9744,59.973,59.9741,59.9727,59.9724,59.9736,59.974,59.9732,59.9733,59.9722,59.9734,59.9744,59.9755,59.9735,59.9727,59.9741,59.9738,59.9725,59.9732,59.972,59.9729,59.9733,59.9735,59.9729,59.9758,59.9727,59.9765,59.9721,59.9726,59.973,59.9724,59.9732,59.9719,59.974,59.9728,59.9731,59.9726,59.9721,59.9731,59.9731,59.9722,59.9724,59.972,59.9728,59.9727,59.9739,59.9738,59.9728,59.9736,59.9733,59.9726,59.9735,59.9731,59.9745,59.9753,59.9709,59.974,59.9735,59.9736,59.9719,59.9719,59.9727,59.9731,0,0,0
637352494995000000,59.9728,59.9728,59.9725,59.9735,59.9735,59.9734,59.9738,59.9736,59.9739,59.9725,59.9728,59.9744,59.9743,59.9723,59.9726,59.9732,59.9715,59.9722,59.9729,59.9728,59.9735,59.974,59.9725,59.9736,59.9733,59.9733,59.9726,59.973,59.9734,59.9734,59.973,59.9738,59.972,59.973,59.9732,59.974,59.9723,59.9743,59.9739,59.9731,59.9725,59.9708,59.9727,59.9728,59.9737,59.9733,59.9736,59.9736,59.9725,59.9732,59.9734,59.9711,59.9729,59.9738,59.9739,59.9729,59.9769,59.9733,59.9772,59.9719,59.9726,59.9734,59.9726,59.9718,59.9731,59.9731,59.9729,59.9736,59.9724,59.9726,59.9736,59.9735,59.9728,59.9734,59.9729,59.9728,59.9738,59.9737,59.9731,59.9723,59.974,59.9741,59.9727,59.9734,59.9733,59.9739,59.9743,59.9711,59.9731,59.9738,59.9729,59.9731,59.9723,59.9716,59.9731,0,0,0
637352494996000000,59.9735,59.9732,59.973,59.9729,59.9744,59.974,59.9743,59.9732,59.9736,59.9738,59.974,59.9741,59.9731,59.972,59.9745,59.9728,59.9746,59.9729,59.9726,59.9726,59.9738,59.9717,59.9733,59.9728,59.973,59.9739,59.9733,59.9733,59.9732,59.9726,59.9739,59.9713,59.9727,59.9727,59.9735,59.9745,59.9731,59.9744,59.9741,59.9724,59.9741,59.9742,59.9731,59.973,59.9751,59.9734,59.9736,59.9741,59.974,59.9734,59.9729,59.9727,59.9725,59.974,59.9737,59.9727,59.9748,59.9732,59.9752,59.9723,59.9726,59.9735,59.9731,59.9723,59.9711,59.9733,59.9725,59.9733,59.9741,59.9723,59.9731,59.9761,59.9724,59.9733,59.9729,59.9734,59.9728,59.974,59.9738,59.9724,59.9717,59.9739,59.9734,59.9731,59.9735,59.9739,59.9735,59.9719,59.9734,59.9727,59.9733,59.9735,59.9733,59.9725,59.9733,0,0,0
637352494997000000,59.9711,59.9736,59.9728,59.9738,59.9743,59.9738,59.9743,59.9735,59.9724,59.9732,59.974,59.9739,59.9741,59.9724,59.9731,59.9729,59.9748,59.9734,59.9731,59.973,59.9744,59.9725,59.9727,59.9737,59.9737,59.9737,59.9739,59.9741,59.9738,59.973,59.9732,59.9739,59.9737,59.9733,59.9722,59.9728,59.9725,59.9743,59.9727,59.9733,59.9745,59.9701,59.9754,59.9726,59.9732,59.9736,59.9723,59.9736,59.9728,59.9739,59.9727,59.9735,59.9729,59.973,59.9735,59.973,59.9734,59.9741,59.9765,59.9729,59.9734,59.9736,59.9734,59.9742,59.9737,59.9744,59.9715,59.9734,59.9731,59.9729,59.9734,59.9733,59.9731,59.9737,59.973,59.9742,59.9743,59.9744,59.9741,59.9738,59.9738,59.9734,59.9731,59.9711,59.9723,59.9743,59.974,59.9737,59.9737,59.9742,59.9742,59.9728,59.9735,59.974,59.9735,0,0,0
637352494998000000,59.9749,59.974,59.9728,59.9745,59.9745,59.9735,59.9736,59.9731,59.9727,59.9741,59.974,59.9747,59.9729,59.9724,59.9731,59.9738,59.9733,59.9738,59.9727,59.9737,59.9745,59.9743,59.9732,59.9729,59.973,59.9735,59.9747,59.9735,59.974,59.9734,59.9739,59.9726,59.9738,59.9738,59.9727,59.9745,59.9725,59.9736,59.9742,59.9727,59.9696,59.9711,59.9752,59.9729,59.9757,59.9737,59.9728,59.9747,59.9724,59.9736,59.9731,59.9733,59.9732,59.9737,59.9735,59.9729,59.977,59.9734,59.9764,59.9738,59.9737,59.9732,59.9728,59.974,59.9718,59.9734,59.9733,59.9738,59.9735,59.972,59.9743,59.9745,59.9738,59.9741,59.974,59.9744,59.9751,59.9745,59.974,59.9739,59.9727,59.9736,59.9716,59.9731,59.9724,59.9734,59.9734,59.9758,59.973,59.9742,59.9746,59.9735,59.9738,59.9773,59.9736,0,0,0
637352494999000000,59.9725,59.9742,59.9735,59.9746,59.9742,59.9739,59.9743,59.9736,59.9744,59.9734,59.9749,59.9745,59.9732,59.9733,59.9712,59.9735,59.9733,59.9742,59.9736,59.9732,59.9738,59.9765,59.9734,59.9738,59.9731,59.9733,59.9743,59.9748,59.9739,59.9732,59.9744,59.9754,59.9784,59.9731,59.9748,59.9745,59.9729,59.9727,59.9739,59.9735,59.9743,59.9763,59.9745,59.9739,59.9747,59.9737,59.9718,59.9744,59.9727,59.9743,59.9734,59.9735,59.9728,59.9737,59.9731,59.9722,59.9739,59.9731,59.975,59.9748,59.9734,59.9754,59.9743,59.9754,59.9759,59.9745,59.9723,59.9745,59.9724,59.9739,59.9731,59.9759,59.9731,59.9742,59.9743,59.9739,59.9749,59.9746,59.974,59.9734,59.9734,59.9731,59.9744,59.9729,59.9731,59.9738,59.9739,59.9768,59.9728,59.974,59.9741,59.9735,59.9734,59.9748,59.9739,0,0,0
637352495000000000,59.9736,59.9747,59.9731,59.9739,59.9732,59.9732,59.9735,59.973,59.9731,59.9743,59.9743,59.974,59.9727,59.9734,59.9756,59.9735,59.9725,59.9743,59.9727,59.9734,59.9721,59.9738,59.9737,59.9724,59.9722,59.9726,59.9742,59.9728,59.9741,59.9741,59.9732,59.9732,59.9733,59.9743,59.9731,59.9739,59.9734,59.9738,59.9731,59.9733,59.9706,59.9747,59.973,59.9726,59.9748,59.9743,59.9729,59.9747,59.9736,59.9737,59.9742,59.9744,59.9735,59.9735,59.9732,59.976,59.9757,59.9732,59.9749,59.972,59.9736,59.9736,59.973,59.974,59.9743,59.9743,59.9739,59.9737,59.9732,59.9732,59.9731,59.9736,59.9733,59.9756,59.9734,59.9749,59.9748,59.9743,59.9743,59.9741,59.9732,59.9736,59.9723,59.9744,59.9724,59.9756,59.9752,59.9764,59.9738,59.9732,59.9732,59.9728,59.974,59.9719,59.9736,0,0,0
637352495001000000,59.9733,59.9749,59.9734,59.973,59.9746,59.9734,59.9739,59.9737,59.9744,59.9742,59.9745,59.9748,59.9727,59.9727,59.9749,59.9735,59.9741,59.9736,59.9736,59.9737,59.9731,59.974,59.9732,59.9735,59.9748,59.9734,59.9755,59.9737,59.9736,59.973,59.9737,59.972,59.9724,59.9741,59.9721,59.9753,59.9728,59.9744,59.9736,59.9744,59.9724,59.974,59.9743,59.9736,59.9742,59.9731,59.9742,59.9748,59.9737,59.9747,59.9732,59.9742,59.9732,59.9741,59.9734,59.9732,59.972,59.9735,59.9743,59.9738,59.9726,59.9739,59.9736,59.9761,59.9742,59.9729,59.9717,59.9741,59.9727,59.9731,59.9731,59.9743,59.9729,59.9751,59.9737,59.9751,59.9754,59.9742,59.9749,59.9727,59.9749,59.9731,59.9721,59.9722,59.9734,59.9759,59.9756,59.9752,59.9739,59.9729,59.9734,59.9738,59.9736,59.9749,59.9737,0,0,0
637352495002000000,59.9733,59.9748,59.9736,59.9733,59.9737,59.9736,59.9735,59.9733,59.974,59.9749,59.975,59.9756,59.9729,59.9735,59.9731,59.9719,59.9728,59.9752,59.9739,59.9745,59.9728,59.975,59.9735,59.9736,59.9746,59.9734,59.9754,59.9729,59.9737,59.9736,59.9746,59.9731,59.9757,59.9735,59.9741,59.9751,59.9738,59.9743,59.9729,59.9732,59.9745,59.9778,59.9749,59.9742,59.9728,59.9736,59.9739,59.9741,59.9733,59.9744,59.9737,59.9734,59.9732,59.9751,59.974,59.9743,59.9747,59.9736,59.9737,59.9747,59.9731,59.9739,59.9729,59.9743,59.9746,59.9742,59.9732,59.9742,59.9738,59.9753,59.9726,59.9742,59.9731,59.9751,59.9739,59.9744,59.9748,59.9744,59.9752,59.973,59.974,59.9739,59.9726,59.9741,59.9731,59.9745,59.9752,59.9749,59.9742,59.9734,59.9739,59.9742,59.9744,59.974,59.9739,0,0,0
637352495003000000,59.9737,59.975,59.9738,59.9734,59.9734,59.9735,59.974,59.9737,59.9727,59.9739,59.9743,59.9744,59.9739,59.9735,59.9758,59.9741,59.975,59.9737,59.9741,59.9744,59.9739,59.9737,59.9745,59.9736,59.9733,59.974,59.9757,59.9731,59.9744,59.9726,59.9748,59.9715,59.9741,59.9737,59.9743,59.9752,59.9736,59.9748,59.9737,59.9746,59.9746,59.9736,59.9758,59.9723,59.974,59.9741,59.9748,59.9742,59.9736,59.975,59.9741,59.9739,59.9737,59.9739,59.9736,59.9738,59.9733,59.9742,59.9753,59.9743,59.9727,59.9736,59.974,59.9762,59.9742,59.9728,59.9749,59.9742,59.9726,59.9731,59.9739,59.9724,59.9733,59.9753,59.9737,59.9739,59.9751,59.9741,59.9748,59.9745,59.9746,59.9732,59.9721,59.973,59.9744,59.975,59.975,59.9743,59.9747,59.9737,59.9728,59.9741,59.9736,59.9758,59.974,0,0,0
637352495004000000,59.9735,59.9753,59.9741,59.9725,59.9738,59.9734,59.9735,59.9746,59.9732,59.9752,59.9742,59.9749,59.9725,59.9735,59.9726,59.9737,59.9742,59.9758,59.9743,59.9739,59.9733,59.9745,59.9736,59.9742,59.9738,59.9743,59.977,59.9734,59.9735,59.9746,59.9741,59.9736,59.9766,59.9738,59.9754,59.9758,59.974,59.9742,59.9737,59.974,59.9742,59.9747,59.9749,59.973,59.9726,59.9735,59.9746,59.9741,59.9742,59.9749,59.9745,59.9735,59.9735,59.9744,59.9743,59.9752,59.976,59.9737,59.9742,59.974,59.973,59.9744,59.9747,59.9752,59.9759,59.9745,59.9719,59.9745,59.9746,59.9732,59.9744,59.9733,59.973,59.9753,59.9734,59.9735,59.9753,59.9736,59.9766,59.9735,59.9745,59.9745,59.9752,59.974,59.9738,59.9746,59.9744,59.9745,59.9744,59.9739,59.9733,59.9735,59.9747,59.9754,59.9742,0,0,0
637352495005000000,59.9746,59.9752,59.9745,59.9735,59.9739,59.9738,59.9742,59.9746,59.973,59.9746,59.9742,59.9757,59.9743,59.9736,59.972,59.9744,59.9748,59.9755,59.9733,59.9745,59.9738,59.9758,59.9748,59.9743,59.9742,59.9742,59.9754,59.9743,59.974,59.9735,59.976,59.9739,59.9756,59.9739,59.9742,59.9759,59.9745,59.9739,59.9743,59.9751,59.9708,59.9768,59.9759,59.9744,59.9744,59.9741,59.9744,59.9731,59.9741,59.9744,59.9747,59.9734,59.9738,59.9736,59.9738,59.9737,59.9722,59.974,59.9747,59.9745,59.9741,59.974,59.9735,59.9735,59.9744,59.9727,59.9722,59.975,59.9736,59.9748,59.9741,59.9736,59.9742,59.9755,59.974,59.9745,59.9752,59.9737,59.9751,59.9731,59.9766,59.9729,59.9725,59.9736,59.9743,59.9746,59.9744,59.975,59.9738,59.9733,59.9743,59.9743,59.9745,59.974,59.9742,0,0,0
637352495006000000,59.974,59.9755,59.9745,59.9738,59.974,59.9738,59.9744,59.9741,59.9727,59.9753,59.9741,59.9753,59.9733,59.9739,59.9747,59.9738,59.9756,59.9749,59.974,59.9742,59.974,59.9729,59.975,59.9738,59.9743,59.9754,59.975,59.9738,59.9737,59.9751,59.9751,59.9743,59.9745,59.9733,59.9742,59.9761,59.9748,59.9744,59.9737,59.9747,59.9742,59.9736,59.9752,59.9758,59.9723,59.9737,59.9744,59.9731,59.9748,59.9743,59.9741,59.9741,59.974,59.9748,59.974,59.9759,59.974,59.9749,59.9742,59.9742,59.9745,59.9747,59.9742,59.9738,59.9771,59.9742,59.9746,59.9744,59.9732,59.9742,59.9747,59.9733,59.9741,59.9766,59.974,59.9738,59.975,59.9734,59.9758,59.9736,59.9759,59.9743,59.9734,59.9727,59.9743,59.9739,59.9737,59.9752,59.9741,59.9747,59.9744,59.9744,59.975,59.9769,59.9742,0,0,0
637352495007000000,59.9748,59.9752,59.9744,59.9736,59.974,59.9742,59.9739,59.9742,59.9724,59.9748,59.974,59.9762,59.9743,59.9734,59.9737,59.9735,59.9739,59.975,59.9748,59.9745,59.9741,59.9745,59.9746,59.9743,59.9741,59.9746,59.9764,59.9737,59.9751,59.9746,59.973,59.9729,59.9766,59.9749,59.9749,59.9751,59.9749,59.9742,59.975,59.9741,59.9723,59.9743,59.9745,59.9751,59.9743,59.9746,59.9746,59.9743,59.9739,59.9749,59.9745,59.9741,59.9741,59.9726,59.9742,59.9747,59.9738,59.9746,59.973,59.9751,59.9736,59.9736,59.9746,59.9734,59.9727,59.9742,59.9744,59.9743,59.9741,59.9737,59.9744,59.9737,59.9736,59.9749,59.9748,59.9745,59.9746,59.9738,59.9752,59.9747,59.9735,59.9737,59.9734,59.973,59.9754,59.973,59.9737,59.9753,59.9736,59.9736,59.9743,59.9752,59.9748,59.9732,59.9743,0,0,0
